timestamp,x,y,z,ox,oy,oz,ow
0.0,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.00016117095947265625,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.00042629241943359375,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.00480341911315918,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.05338716506958008,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.10285615921020508,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.15294599533081055,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.20349574089050293,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.25371670722961426,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.304668664932251,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.3564436435699463,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.40551185607910156,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.4531846046447754,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.5033936500549316,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.5529844760894775,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.6067249774932861,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.6529412269592285,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.7031724452972412,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.7531590461730957,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.8053765296936035,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.8556585311889648,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.9028346538543701,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
0.9531545639038086,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.0028367042541504,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.0537974834442139,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.1032085418701172,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.1530296802520752,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.202986478805542,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.2533619403839111,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.3027637004852295,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.3527569770812988,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.4034183025360107,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.4527482986450195,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.502922773361206,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.553135633468628,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.6030714511871338,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.6532232761383057,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.7036008834838867,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.752901554107666,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.8031094074249268,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.853060245513916,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.9033312797546387,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
1.9532244205474854,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.002967596054077,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.052844285964966,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.103037118911743,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.1528453826904297,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.203217029571533,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.253129243850708,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.3033227920532227,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.3529083728790283,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.4057350158691406,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.45286226272583,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.5026094913482666,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.552804708480835,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.6029984951019287,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.652780055999756,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.703073024749756,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.752685308456421,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.8028101921081543,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.8529388904571533,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.9033236503601074,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
2.952765941619873,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.0032477378845215,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.0527186393737793,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.102642774581909,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.1527624130249023,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.2035470008850098,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.252549648284912,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.303501844406128,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.3526971340179443,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.4029552936553955,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.4528372287750244,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.5029234886169434,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.5526702404022217,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.6032509803771973,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.652679681777954,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.7033846378326416,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.7526156902313232,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.803166151046753,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.8532602787017822,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.903181552886963,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
3.953002452850342,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
4.004223585128784,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
4.053800582885742,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
4.10284948348999,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
4.152738809585571,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
4.204065561294556,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
4.253710985183716,9.858794212341309,10.576985359191895,-1.8604563474655151,0.0,0.0,-0.8017563300264308,0.5976510581121304
