timestamp,x,y,z,ox,oy,oz,ow
1738006722.3341827,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.3839025,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.4343035,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.4836447,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.533655,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.5840375,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.6336837,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.6839275,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.7337737,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.7837431,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.8338232,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.8837543,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.9336808,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006722.983977,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.0338159,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.0835576,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.1337886,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.1836202,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.2336574,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.283661,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.3337858,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.3841643,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.4340699,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.4837215,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.5335155,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.5837944,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.6335425,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.683573,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.7335021,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.7839758,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.833826,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.8839598,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.933619,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006723.98365,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.033675,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.083582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.1336236,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.1838846,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.2337067,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.2837963,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.3334467,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.3835552,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.433619,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.483627,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.5336678,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.5840611,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.633981,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.6836073,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.7338023,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.7836523,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.8337386,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.8836827,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.9336205,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006724.9835596,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.0334873,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.0837433,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.1335304,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.1858284,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.2334535,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.283609,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.333785,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.3840082,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.4335783,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.483605,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.5337334,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.5835652,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.633903,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.683388,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.7337742,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.7835152,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.8342626,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.883477,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.933665,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006725.9836583,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.0334885,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.0834353,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.133588,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.183557,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.2336438,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.2833633,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.3341644,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.3836732,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.4345846,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.483511,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.5335217,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.58408,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.6334343,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.6840048,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.733599,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.7836308,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.83361,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.88421,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.933744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006726.9837384,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.0346093,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.083395,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.1336656,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.1836302,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.2335267,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.2836678,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.3336957,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.383661,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.4333887,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.483647,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.5336568,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.5835447,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.6337576,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.683824,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.7335784,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.7838314,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.8334277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.8836095,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.9336226,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006727.9839554,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.0342135,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.0833857,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.1339087,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.1834896,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.233744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.2837143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.3339908,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.3840373,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.433446,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.4834197,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.5334349,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.5837429,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.633662,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.6834407,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.7344828,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.783231,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.8348439,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.8832364,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.9336128,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006728.9833758,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.0334256,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.0838544,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.1335077,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.1833766,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.2333355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.2835445,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.3333597,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.3835156,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.4333498,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.4833572,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.5333931,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.5835392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.6334877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.6833415,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.7334898,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.7835007,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.8335693,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.883247,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.9337435,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006729.9831893,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.0335233,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.0831354,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.1333928,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.1837933,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.2340722,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.2831795,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.3348787,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.3832874,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.4333076,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.4832132,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.5337408,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.5831985,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.6333978,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.6831608,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.73334,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.7836366,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.833928,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.8835485,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.9334188,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006730.9833891,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.0335326,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.083585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.1334724,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.1833708,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.2334943,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.283113,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.333312,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.383284,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.433444,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.4834912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.5333767,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.5834131,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.6331487,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.6832738,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.733284,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.7833133,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.8332036,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.8831766,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.9333131,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006731.9834356,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.0332572,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.0830755,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.1334555,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.1832716,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.2334268,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.283132,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.3332438,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.3833947,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.4334567,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.4835367,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.5340998,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.583543,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.6332254,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.6831594,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.7333362,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.7830963,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.833308,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.8832355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.9344172,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006732.983143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.0333807,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.0832186,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.1344676,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.183522,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.2331276,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.283304,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.334377,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.3831818,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.4332588,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.4833236,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.5350025,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.5830145,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.6331117,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.683114,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.7343664,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.7837248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.833335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.8831773,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.9335952,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006733.98316,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.033047,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.0830364,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.1331444,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.1831515,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.2330196,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.2829306,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.3330913,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.3833456,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.433112,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.4830716,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.5335958,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.5831265,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.6330879,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.6833146,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.7332456,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.7830184,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.8332639,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.883249,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.9331934,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006734.9830484,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.0332413,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.0829153,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.1330123,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.1829305,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.233267,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.282983,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.3334727,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.3831441,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.4330273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.4829865,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.5338304,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.5834801,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.6332793,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.6831684,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.7336836,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.7829437,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.8335967,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.8828545,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.932851,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006735.9830458,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.0331135,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.0829875,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.1331766,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.1835244,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.2330854,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.283007,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.3334444,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.3833454,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.4330266,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1738006736.483226,0.0,0.0,0.0,0.0,0.0,0.0,1.0
